time,open,high,low,close
2024-08-09 00:45:00,1.27399,1.27413,1.27385,1.27402
2024-08-09 01:00:00,1.27403,1.27439,1.27403,1.27426
2024-08-09 01:15:00,1.27427,1.27474,1.27424,1.27472
2024-08-09 01:30:00,1.27472,1.2751000000000001,1.27472,1.2748300000000001
2024-08-09 01:45:00,1.2748300000000001,1.27501,1.27478,1.2748300000000001
2024-08-09 02:00:00,1.27484,1.27493,1.27454,1.27469
2024-08-09 02:15:00,1.27468,1.2757100000000001,1.27468,1.27553
2024-08-09 02:30:00,1.27556,1.27576,1.27522,1.27563
2024-08-09 02:45:00,1.27562,1.27565,1.27533,1.27548
2024-08-09 03:00:00,1.27545,1.27579,1.2753700000000001,1.27577
2024-08-09 03:15:00,1.27576,1.27583,1.27555,1.27556
2024-08-09 03:30:00,1.27555,1.27579,1.27554,1.27575
2024-08-09 03:45:00,1.27576,1.27583,1.27553,1.2757800000000001
2024-08-09 04:00:00,1.2757800000000001,1.2760099999999999,1.27573,1.27586
2024-08-09 04:15:00,1.27586,1.27592,1.27558,1.27564
2024-08-09 04:30:00,1.27564,1.27568,1.2754400000000001,1.27552
2024-08-09 04:45:00,1.27551,1.27552,1.2748599999999999,1.27498
2024-08-09 05:00:00,1.27495,1.27525,1.27477,1.27518
2024-08-09 05:15:00,1.27518,1.27549,1.27518,1.2754400000000001
2024-08-09 05:30:00,1.27545,1.27553,1.27503,1.27515
2024-08-09 05:45:00,1.27515,1.27561,1.27515,1.27533
2024-08-09 06:00:00,1.27533,1.2763,1.27524,1.2763
2024-08-09 06:15:00,1.27629,1.2764,1.27579,1.27636
2024-08-09 06:30:00,1.27638,1.2767,1.27627,1.27668
2024-08-09 06:45:00,1.27668,1.27712,1.2766199999999999,1.27704
2024-08-09 07:00:00,1.27702,1.2771,1.27645,1.27676
2024-08-09 07:15:00,1.27677,1.27698,1.2763,1.27674
2024-08-09 07:30:00,1.27677,1.27721,1.27644,1.27665
2024-08-09 07:45:00,1.27663,1.27683,1.27615,1.27629
2024-08-09 08:00:00,1.2763,1.2766600000000001,1.27575,1.276
2024-08-09 08:15:00,1.276,1.27645,1.27588,1.2764
2024-08-09 08:30:00,1.2763900000000001,1.27715,1.2763900000000001,1.27673
2024-08-09 08:45:00,1.2767,1.2767,1.27619,1.2765
2024-08-09 09:00:00,1.2765,1.27679,1.27614,1.27646
2024-08-09 09:15:00,1.27646,1.27656,1.27613,1.27622
2024-08-09 09:30:00,1.27623,1.2766,1.27585,1.27606
2024-08-09 09:45:00,1.27606,1.27612,1.27576,1.276
2024-08-09 10:00:00,1.276,1.276,1.27477,1.27557
2024-08-09 10:15:00,1.27556,1.27556,1.27488,1.27521
2024-08-09 10:30:00,1.27521,1.2757,1.27511,1.27526
2024-08-09 10:45:00,1.27522,1.27531,1.27444,1.27445
2024-08-09 11:00:00,1.27445,1.27512,1.27426,1.27497
2024-08-09 11:15:00,1.27497,1.27498,1.27434,1.27439
2024-08-09 11:30:00,1.27435,1.2746,1.27366,1.2737
2024-08-09 11:45:00,1.27368,1.27423,1.27291,1.27406
2024-08-09 12:00:00,1.27407,1.2741,1.27365,1.27409
2024-08-09 12:15:00,1.27409,1.2741799999999999,1.27372,1.2739099999999999
2024-08-09 12:30:00,1.2739,1.27409,1.27258,1.2730000000000001
2024-08-09 12:45:00,1.2730000000000001,1.27381,1.27294,1.27366
2024-08-09 13:00:00,1.27365,1.27399,1.27336,1.27373
2024-08-09 13:15:00,1.27372,1.2745199999999999,1.27372,1.27447
2024-08-09 13:30:00,1.27447,1.27462,1.27311,1.27362
2024-08-09 13:45:00,1.2736399999999999,1.27458,1.27308,1.27454
2024-08-09 14:00:00,1.27453,1.2753,1.27431,1.27527
2024-08-09 14:15:00,1.27527,1.27649,1.27527,1.27603
2024-08-09 14:30:00,1.27604,1.27618,1.27511,1.27618
2024-08-09 14:45:00,1.27618,1.27721,1.27613,1.2763
2024-08-09 15:00:00,1.27629,1.27714,1.2757399999999999,1.27698
2024-08-09 15:15:00,1.27695,1.27735,1.27682,1.2769599999999999
2024-08-09 15:30:00,1.27695,1.27716,1.27663,1.2769300000000001
2024-08-09 15:45:00,1.27695,1.2772700000000001,1.27625,1.27643
2024-08-09 16:00:00,1.2764199999999999,1.2764199999999999,1.2758,1.2759
2024-08-09 16:15:00,1.27589,1.27624,1.27562,1.27568
2024-08-09 16:30:00,1.27568,1.27597,1.27535,1.27588
2024-08-09 16:45:00,1.27587,1.27597,1.27543,1.2757800000000001
2024-08-09 17:00:00,1.27577,1.27592,1.27546,1.27568
2024-08-09 17:15:00,1.27568,1.27645,1.27566,1.27644
2024-08-09 17:30:00,1.27644,1.27697,1.2763499999999999,1.27649
2024-08-09 17:45:00,1.27649,1.27651,1.27579,1.2761
2024-08-09 18:00:00,1.2761,1.27627,1.27569,1.2759800000000001
2024-08-09 18:15:00,1.27597,1.2761,1.2754699999999999,1.27568
2024-08-09 18:30:00,1.27565,1.27585,1.2753700000000001,1.27551
2024-08-09 18:45:00,1.27551,1.27587,1.2755,1.2757100000000001
2024-08-09 19:00:00,1.2757,1.27595,1.27556,1.27579
2024-08-09 19:15:00,1.27579,1.2759800000000001,1.2756,1.27561
2024-08-09 19:30:00,1.27561,1.27589,1.2755,1.2757800000000001
2024-08-09 19:45:00,1.27577,1.27606,1.2757,1.2759800000000001
2024-08-09 20:00:00,1.27596,1.2762,1.27594,1.27603
2024-08-09 20:15:00,1.27603,1.2762,1.27573,1.2758
2024-08-09 20:30:00,1.27582,1.27589,1.2755,1.2757
2024-08-09 20:45:00,1.2757,1.27582,1.27569,1.27576
2024-08-11 21:00:00,1.27557,1.2757399999999999,1.27539,1.27561
2024-08-11 21:15:00,1.27559,1.2757399999999999,1.27546,1.27573
2024-08-11 21:30:00,1.2757100000000001,1.27588,1.27495,1.2753700000000001
2024-08-11 21:45:00,1.2753700000000001,1.27551,1.27527,1.27534
2024-08-11 22:00:00,1.27562,1.2761,1.27555,1.27559
2024-08-11 22:15:00,1.27557,1.27557,1.27498,1.275
2024-08-11 22:30:00,1.275,1.27529,1.27496,1.27519
2024-08-11 22:45:00,1.27519,1.2754400000000001,1.27509,1.27511
2024-08-11 23:00:00,1.27512,1.27536,1.27507,1.2751700000000001
2024-08-11 23:15:00,1.2751700000000001,1.2752,1.27494,1.27506
2024-08-11 23:30:00,1.27505,1.27507,1.27489,1.27499
2024-08-11 23:45:00,1.27498,1.27507,1.27481,1.27485
2024-08-12 00:00:00,1.27484,1.27528,1.27467,1.27525
2024-08-12 00:15:00,1.27525,1.27557,1.2752,1.27536
2024-08-12 00:30:00,1.27536,1.27575,1.27535,1.2757
2024-08-12 00:45:00,1.2757,1.27588,1.27557,1.27563
2024-08-12 01:00:00,1.27563,1.27587,1.27558,1.2757800000000001
2024-08-12 01:15:00,1.2757800000000001,1.27612,1.27576,1.27596
2024-08-12 01:30:00,1.276,1.27609,1.27583,1.27593
2024-08-12 01:45:00,1.27596,1.2760799999999999,1.2757399999999999,1.27584
2024-08-12 02:00:00,1.27584,1.2760500000000001,1.2757800000000001,1.276
2024-08-12 02:15:00,1.276,1.27618,1.276,1.27609
2024-08-12 02:30:00,1.27609,1.27629,1.27588,1.276
2024-08-12 02:45:00,1.27599,1.2763200000000001,1.27599,1.27616
2024-08-12 03:00:00,1.27617,1.27621,1.27595,1.2760500000000001
2024-08-12 03:15:00,1.27606,1.27606,1.27575,1.27586
2024-08-12 03:30:00,1.27587,1.276,1.27565,1.27579
2024-08-12 03:45:00,1.27579,1.27586,1.27568,1.2758
2024-08-12 04:00:00,1.2758,1.27602,1.27577,1.276
2024-08-12 04:15:00,1.276,1.27616,1.27588,1.27614
2024-08-12 04:30:00,1.27614,1.27627,1.276,1.27621
2024-08-12 04:45:00,1.27621,1.27633,1.2760799999999999,1.2763
2024-08-12 05:00:00,1.2763,1.27652,1.27629,1.27645
2024-08-12 05:15:00,1.27645,1.2766199999999999,1.27644,1.27657
2024-08-12 05:30:00,1.27658,1.27667,1.2764199999999999,1.27658
2024-08-12 05:45:00,1.2765900000000001,1.27683,1.27654,1.27663
2024-08-12 06:00:00,1.27663,1.27729,1.27657,1.27717
2024-08-12 06:15:00,1.27717,1.27759,1.27689,1.27744
2024-08-12 06:30:00,1.27744,1.27821,1.27744,1.27773
2024-08-12 06:45:00,1.27773,1.27777,1.27656,1.27658
2024-08-12 07:00:00,1.2766,1.27672,1.27594,1.2765900000000001
2024-08-12 07:15:00,1.2766,1.27673,1.27616,1.2766600000000001
2024-08-12 07:30:00,1.27667,1.27675,1.27628,1.27648
2024-08-12 07:45:00,1.27652,1.27695,1.27646,1.27687
2024-08-12 08:00:00,1.27689,1.27725,1.27624,1.27627
2024-08-12 08:15:00,1.27627,1.27681,1.27606,1.2760799999999999
2024-08-12 08:30:00,1.2760799999999999,1.27649,1.27599,1.27634
2024-08-12 08:45:00,1.2763499999999999,1.27661,1.27622,1.27634
2024-08-12 09:00:00,1.2763499999999999,1.27647,1.27555,1.27566
2024-08-12 09:15:00,1.27567,1.27585,1.27531,1.27566
2024-08-12 09:30:00,1.27563,1.27599,1.27532,1.27599
2024-08-12 09:45:00,1.27597,1.27612,1.27554,1.27599
2024-08-12 10:00:00,1.27599,1.2762,1.27525,1.27561
2024-08-12 10:15:00,1.27561,1.27631,1.27551,1.27597
2024-08-12 10:30:00,1.27596,1.27618,1.27541,1.2760500000000001
2024-08-12 10:45:00,1.2760500000000001,1.27617,1.27569,1.2759800000000001
2024-08-12 11:00:00,1.2759800000000001,1.27649,1.27593,1.27616
2024-08-12 11:15:00,1.27616,1.27651,1.27584,1.27623
2024-08-12 11:30:00,1.27623,1.27625,1.27573,1.2760500000000001
2024-08-12 11:45:00,1.27603,1.27699,1.27602,1.2769300000000001
2024-08-12 12:00:00,1.2769300000000001,1.27749,1.27636,1.2763900000000001
2024-08-12 12:15:00,1.27641,1.27702,1.27628,1.27694
2024-08-12 12:30:00,1.2769,1.2770299999999999,1.27617,1.27618
2024-08-12 12:45:00,1.27615,1.2764,1.27587,1.27634
2024-08-12 13:00:00,1.27637,1.27709,1.27637,1.27699
2024-08-12 13:15:00,1.2770000000000001,1.27731,1.27657,1.27694
2024-08-12 13:30:00,1.27694,1.27741,1.27681,1.27687
2024-08-12 13:45:00,1.27689,1.27716,1.27649,1.2765
2024-08-12 14:00:00,1.27652,1.27652,1.2758,1.27633
2024-08-12 14:15:00,1.2763499999999999,1.27681,1.2759,1.27668
2024-08-12 14:30:00,1.27671,1.27868,1.27667,1.2784200000000001
2024-08-12 14:45:00,1.27844,1.27884,1.2778399999999999,1.27837
2024-08-12 15:00:00,1.27837,1.27935,1.27826,1.27908
2024-08-12 15:15:00,1.27908,1.27915,1.2778,1.2782499999999999
2024-08-12 15:30:00,1.2782499999999999,1.2782499999999999,1.27686,1.27729
2024-08-12 15:45:00,1.2772999999999999,1.2775699999999999,1.27689,1.27722
2024-08-12 16:00:00,1.27722,1.27722,1.27672,1.2770299999999999
2024-08-12 16:15:00,1.27701,1.27709,1.27648,1.27681
2024-08-12 16:30:00,1.27682,1.27689,1.27568,1.27595
2024-08-12 16:45:00,1.2759800000000001,1.27622,1.2757399999999999,1.27579
2024-08-12 17:00:00,1.2757800000000001,1.27633,1.27552,1.27633
2024-08-12 17:15:00,1.2763499999999999,1.27667,1.27607,1.27657
2024-08-12 17:30:00,1.27657,1.27686,1.27636,1.27645
2024-08-12 17:45:00,1.27645,1.27668,1.27628,1.2765900000000001
2024-08-12 18:00:00,1.2766,1.27683,1.2764199999999999,1.27655
2024-08-12 18:15:00,1.27653,1.2766,1.27622,1.27638
2024-08-12 18:30:00,1.27638,1.27673,1.27616,1.2766199999999999
2024-08-12 18:45:00,1.2766,1.2769300000000001,1.2763499999999999,1.27689
2024-08-12 19:00:00,1.27687,1.27707,1.27677,1.2768
2024-08-12 19:15:00,1.27678,1.27681,1.27664,1.27668
2024-08-12 19:30:00,1.27668,1.2769300000000001,1.27653,1.27653
2024-08-12 19:45:00,1.27654,1.27686,1.27638,1.27682
2024-08-12 20:00:00,1.27684,1.27692,1.27671,1.2768
2024-08-12 20:15:00,1.2768,1.2768,1.27625,1.27628
2024-08-12 20:30:00,1.27628,1.27652,1.27626,1.27648
2024-08-12 20:45:00,1.27648,1.27656,1.2764,1.2765
2024-08-12 21:00:00,1.27652,1.27652,1.27624,1.27631
2024-08-12 21:15:00,1.27628,1.2765,1.27628,1.27644
2024-08-12 21:30:00,1.27646,1.27651,1.2763,1.27646
2024-08-12 21:45:00,1.27644,1.27663,1.27553,1.27553
2024-08-12 22:00:00,1.27624,1.27682,1.27624,1.27675
2024-08-12 22:15:00,1.27675,1.27686,1.2766899999999999,1.27675
2024-08-12 22:30:00,1.27675,1.27684,1.27657,1.27676
2024-08-12 22:45:00,1.27677,1.27682,1.27664,1.27672
2024-08-12 23:00:00,1.27672,1.27678,1.27655,1.27655
2024-08-12 23:15:00,1.27656,1.27672,1.27656,1.27663
2024-08-12 23:30:00,1.27664,1.27685,1.27661,1.27678
2024-08-12 23:45:00,1.27678,1.27706,1.2767,1.27702
2024-08-13 00:00:00,1.27702,1.2770299999999999,1.2765,1.27665
2024-08-13 00:15:00,1.27664,1.27672,1.27641,1.2765
2024-08-13 00:30:00,1.2765,1.27667,1.27641,1.27665
2024-08-13 00:45:00,1.27665,1.27674,1.27631,1.27663
2024-08-13 01:00:00,1.27663,1.27686,1.27655,1.2765900000000001
2024-08-13 01:15:00,1.2765900000000001,1.27684,1.27638,1.27663
2024-08-13 01:30:00,1.27664,1.27716,1.27653,1.27704
2024-08-13 01:45:00,1.27704,1.27732,1.27704,1.27721
2024-08-13 02:00:00,1.27721,1.27721,1.27698,1.27717
2024-08-13 02:15:00,1.27717,1.27728,1.27712,1.27721
2024-08-13 02:30:00,1.27721,1.27726,1.27706,1.27712
2024-08-13 02:45:00,1.27712,1.27733,1.27708,1.27714
2024-08-13 03:00:00,1.27714,1.27732,1.27702,1.2772999999999999
2024-08-13 03:15:00,1.2772999999999999,1.27751,1.27728,1.2772999999999999
2024-08-13 03:30:00,1.2772999999999999,1.27763,1.2772999999999999,1.2776
2024-08-13 03:45:00,1.2776,1.27775,1.2772299999999999,1.27735
2024-08-13 04:00:00,1.27735,1.27777,1.27735,1.2776100000000001
2024-08-13 04:15:00,1.2776100000000001,1.27782,1.2776100000000001,1.27775
2024-08-13 04:30:00,1.27775,1.27782,1.27755,1.27778
2024-08-13 04:45:00,1.27778,1.27787,1.27758,1.27785
2024-08-13 05:00:00,1.27786,1.27801,1.27771,1.2779099999999999
2024-08-13 05:15:00,1.2779099999999999,1.27809,1.27777,1.27807
2024-08-13 05:30:00,1.27807,1.27813,1.27782,1.27783
2024-08-13 05:45:00,1.27782,1.27816,1.27758,1.278
2024-08-13 06:00:00,1.27802,1.28004,1.27802,1.27952
2024-08-13 06:15:00,1.27951,1.28095,1.27948,1.28015
2024-08-13 06:30:00,1.28013,1.28075,1.27995,1.28057
2024-08-13 06:45:00,1.28056,1.28092,1.28026,1.2804
2024-08-13 07:00:00,1.28037,1.2804,1.2796699999999999,1.27992
2024-08-13 07:15:00,1.27989,1.28043,1.2796699999999999,1.28017
2024-08-13 07:30:00,1.28017,1.28054,1.27995,1.28026
2024-08-13 07:45:00,1.28024,1.28126,1.28,1.28088
2024-08-13 08:00:00,1.28085,1.2808899999999999,1.28007,1.28047
2024-08-13 08:15:00,1.28046,1.28061,1.2797100000000001,1.27981
2024-08-13 08:30:00,1.27982,1.2801,1.27951,1.2799800000000001
2024-08-13 08:45:00,1.2799800000000001,1.28012,1.27953,1.27975
2024-08-13 09:00:00,1.2797100000000001,1.2797100000000001,1.27877,1.27934
2024-08-13 09:15:00,1.27935,1.27995,1.27899,1.27984
2024-08-13 09:30:00,1.27984,1.28036,1.27984,1.28004
2024-08-13 09:45:00,1.28004,1.28036,1.2790300000000001,1.27912
2024-08-13 10:00:00,1.2791299999999999,1.2793999999999999,1.27882,1.27925
2024-08-13 10:15:00,1.27925,1.2794699999999999,1.27831,1.27833
2024-08-13 10:30:00,1.27833,1.27867,1.27797,1.27811
2024-08-13 10:45:00,1.27811,1.27874,1.2779099999999999,1.27841
2024-08-13 11:00:00,1.2784,1.27923,1.27839,1.27911
2024-08-13 11:15:00,1.27912,1.27914,1.27851,1.27873
2024-08-13 11:30:00,1.27873,1.27916,1.27857,1.27889
2024-08-13 11:45:00,1.27885,1.27918,1.27864,1.27918
2024-08-13 12:00:00,1.27919,1.27936,1.27865,1.27887
2024-08-13 12:15:00,1.2789,1.27909,1.27794,1.27841
2024-08-13 12:30:00,1.27843,1.28121,1.27843,1.2806
2024-08-13 12:45:00,1.2805900000000001,1.2812299999999999,1.28041,1.2806600000000001
2024-08-13 13:00:00,1.2806600000000001,1.28113,1.27995,1.28023
2024-08-13 13:15:00,1.28025,1.2815699999999999,1.27997,1.28146
2024-08-13 13:30:00,1.28143,1.28212,1.2809300000000001,1.28204
2024-08-13 13:45:00,1.28205,1.28246,1.28155,1.28174
2024-08-13 14:00:00,1.28173,1.28173,1.28094,1.28155
2024-08-13 14:15:00,1.28153,1.28232,1.28145,1.28229
2024-08-13 14:30:00,1.28229,1.28328,1.28166,1.28315
2024-08-13 14:45:00,1.28318,1.28373,1.28219,1.28243
2024-08-13 15:00:00,1.28244,1.2829,1.28216,1.28255
2024-08-13 15:15:00,1.28256,1.2828,1.28211,1.28228
2024-08-13 15:30:00,1.28226,1.28265,1.28197,1.28206
2024-08-13 15:45:00,1.28205,1.28272,1.282,1.28266
2024-08-13 16:00:00,1.28267,1.28329,1.28253,1.28298
2024-08-13 16:15:00,1.28298,1.28334,1.28293,1.28317
2024-08-13 16:30:00,1.28317,1.28402,1.28295,1.2840099999999999
2024-08-13 16:45:00,1.2840099999999999,1.2846899999999999,1.28384,1.28447
2024-08-13 17:00:00,1.28448,1.2848899999999999,1.28431,1.28485
2024-08-13 17:15:00,1.2848600000000001,1.28564,1.28473,1.28546
2024-08-13 17:30:00,1.28546,1.28552,1.28494,1.28534
2024-08-13 17:45:00,1.28534,1.28536,1.28478,1.28526
2024-08-13 18:00:00,1.28528,1.28647,1.28515,1.2862
2024-08-13 18:15:00,1.28617,1.28715,1.28612,1.28702
2024-08-13 18:30:00,1.28701,1.28727,1.28662,1.28673
2024-08-13 18:45:00,1.28673,1.28697,1.28655,1.28677
2024-08-13 19:00:00,1.28673,1.28709,1.28658,1.28684
2024-08-13 19:15:00,1.28684,1.28689,1.28625,1.28657
2024-08-13 19:30:00,1.28654,1.28664,1.28631,1.28657
2024-08-13 19:45:00,1.2866,1.2871000000000001,1.28651,1.28656
2024-08-13 20:00:00,1.28659,1.28661,1.28635,1.28651
2024-08-13 20:15:00,1.28647,1.28682,1.28647,1.28681
2024-08-13 20:30:00,1.28682,1.28683,1.28653,1.28667
2024-08-13 20:45:00,1.28666,1.2867199999999999,1.28603,1.28609
2024-08-13 21:00:00,1.2861099999999999,1.28622,1.2858800000000001,1.2859099999999999
2024-08-13 21:15:00,1.28593,1.28623,1.28593,1.28604
2024-08-13 21:30:00,1.28603,1.28617,1.28572,1.28607
2024-08-13 21:45:00,1.28605,1.28623,1.28529,1.28529
2024-08-13 22:00:00,1.28593,1.28664,1.28593,1.2865199999999999
2024-08-13 22:15:00,1.28648,1.2864900000000001,1.28623,1.28638
2024-08-13 22:30:00,1.28637,1.28666,1.28637,1.28659
2024-08-13 22:45:00,1.28657,1.28659,1.28644,1.28646
2024-08-13 23:00:00,1.2864900000000001,1.28668,1.2864900000000001,1.28657
2024-08-13 23:15:00,1.28658,1.28662,1.2865,1.2865
2024-08-13 23:30:00,1.2864499999999999,1.28646,1.28624,1.28638
2024-08-13 23:45:00,1.28639,1.28659,1.28629,1.2864900000000001
2024-08-14 00:00:00,1.28647,1.2867199999999999,1.2864200000000001,1.28662
2024-08-14 00:15:00,1.2866,1.28663,1.28637,1.2864499999999999
2024-08-14 00:30:00,1.2864200000000001,1.28658,1.28631,1.28634
2024-08-14 00:45:00,1.28637,1.2867199999999999,1.28625,1.2863
2024-08-14 01:00:00,1.28627,1.2863,1.28601,1.28627
2024-08-14 01:15:00,1.28629,1.28682,1.28624,1.28673
2024-08-14 01:30:00,1.2867,1.2868,1.28635,1.28678
2024-08-14 01:45:00,1.28677,1.2868,1.28626,1.28632
2024-08-14 02:00:00,1.2863,1.28633,1.28576,1.2858800000000001
2024-08-14 02:15:00,1.2858399999999999,1.2860800000000001,1.28559,1.28593
2024-08-14 02:30:00,1.28596,1.2861500000000001,1.28585,1.28597
2024-08-14 02:45:00,1.2859099999999999,1.2861,1.28575,1.28578
2024-08-14 03:00:00,1.28579,1.2858,1.28539,1.2855699999999999
2024-08-14 03:15:00,1.28558,1.28563,1.28535,1.28543
2024-08-14 03:30:00,1.28541,1.2858100000000001,1.28541,1.28578
2024-08-14 03:45:00,1.28578,1.28595,1.28553,1.28556
2024-08-14 04:00:00,1.28558,1.28579,1.2854700000000001,1.28571
2024-08-14 04:15:00,1.28572,1.28604,1.28568,1.2859
2024-08-14 04:30:00,1.28592,1.28601,1.28576,1.28596
2024-08-14 04:45:00,1.28599,1.28614,1.28562,1.28582
2024-08-14 05:00:00,1.2858399999999999,1.28612,1.2858399999999999,1.28598
2024-08-14 05:15:00,1.28601,1.28612,1.2858800000000001,1.28598
2024-08-14 05:30:00,1.28597,1.28597,1.28574,1.2858
2024-08-14 05:45:00,1.28576,1.28606,1.28563,1.28606
2024-08-14 06:00:00,1.2860800000000001,1.28628,1.28172,1.2827
2024-08-14 06:15:00,1.28272,1.28365,1.28261,1.28293
2024-08-14 06:30:00,1.2829,1.28322,1.28255,1.28286
2024-08-14 06:45:00,1.28285,1.28353,1.28243,1.28346
2024-08-14 07:00:00,1.2834699999999999,1.28391,1.28291,1.2839
2024-08-14 07:15:00,1.28387,1.2843200000000001,1.2837399999999999,1.28386
2024-08-14 07:30:00,1.28384,1.2845,1.28363,1.28438
2024-08-14 07:45:00,1.2844,1.2846899999999999,1.28369,1.28385
2024-08-14 08:00:00,1.28383,1.28389,1.2824499999999999,1.28251
2024-08-14 08:15:00,1.28246,1.2838,1.28228,1.28362
2024-08-14 08:30:00,1.28356,1.28414,1.28342,1.28359
2024-08-14 08:45:00,1.28357,1.28448,1.28354,1.28409
2024-08-14 09:00:00,1.28403,1.28446,1.28377,1.28431
2024-08-14 09:15:00,1.2843,1.28532,1.28413,1.28494
2024-08-14 09:30:00,1.2849,1.28524,1.28468,1.28507
2024-08-14 09:45:00,1.28514,1.28521,1.28488,1.28507
2024-08-14 10:00:00,1.28505,1.28517,1.28412,1.28419
2024-08-14 10:15:00,1.28417,1.28437,1.2837399999999999,1.28433
2024-08-14 10:30:00,1.28431,1.28443,1.2840500000000001,1.28433
2024-08-14 10:45:00,1.28433,1.28455,1.28395,1.2843
2024-08-14 11:00:00,1.28433,1.28452,1.28407,1.28441
2024-08-14 11:15:00,1.2844,1.28464,1.28406,1.28416
2024-08-14 11:30:00,1.28417,1.28447,1.28417,1.28438
2024-08-14 11:45:00,1.2844,1.28487,1.28427,1.28481
2024-08-14 12:00:00,1.28482,1.28514,1.28437,1.2846600000000001
2024-08-14 12:15:00,1.2846899999999999,1.28546,1.2843200000000001,1.28504
2024-08-14 12:30:00,1.28503,1.28612,1.28267,1.28421
2024-08-14 12:45:00,1.28419,1.2846899999999999,1.2833999999999999,1.28395
2024-08-14 13:00:00,1.28393,1.28542,1.28372,1.28504
2024-08-14 13:15:00,1.28505,1.28511,1.2836699999999999,1.28375
2024-08-14 13:30:00,1.28377,1.28512,1.28366,1.28499
2024-08-14 13:45:00,1.285,1.28536,1.28488,1.28517
2024-08-14 14:00:00,1.28519,1.28537,1.28458,1.2846600000000001
2024-08-14 14:15:00,1.28468,1.28589,1.28447,1.2858
2024-08-14 14:30:00,1.28578,1.28637,1.28542,1.28587
2024-08-14 14:45:00,1.2858800000000001,1.28627,1.28544,1.28555
2024-08-14 15:00:00,1.28553,1.2855400000000001,1.28456,1.2847
2024-08-14 15:15:00,1.28471,1.28476,1.28406,1.28429
2024-08-14 15:30:00,1.28431,1.28458,1.28407,1.28445
2024-08-14 15:45:00,1.28447,1.28482,1.28422,1.28475
2024-08-14 16:00:00,1.28478,1.28484,1.28436,1.28446
2024-08-14 16:15:00,1.28451,1.28451,1.28361,1.2838
2024-08-14 16:30:00,1.28381,1.28419,1.28366,1.28369
2024-08-14 16:45:00,1.28368,1.28386,1.2833,1.2837399999999999
2024-08-14 17:00:00,1.28376,1.28376,1.28287,1.28288
2024-08-14 17:15:00,1.2829,1.28325,1.2826,1.28281
2024-08-14 17:30:00,1.2828,1.28308,1.28257,1.28266
2024-08-14 17:45:00,1.28266,1.28302,1.28266,1.28277
2024-08-14 18:00:00,1.28278,1.28278,1.2822,1.28226
2024-08-14 18:15:00,1.2823,1.28261,1.28206,1.28248
2024-08-14 18:30:00,1.2824900000000001,1.28254,1.28226,1.2825
2024-08-14 18:45:00,1.28248,1.2832,1.28246,1.28299
2024-08-14 19:00:00,1.28295,1.28315,1.28272,1.28291
2024-08-14 19:15:00,1.28293,1.2830300000000001,1.2826,1.2827
2024-08-14 19:30:00,1.28272,1.28295,1.28264,1.28285
2024-08-14 19:45:00,1.28281,1.28308,1.28263,1.2827
2024-08-14 20:00:00,1.28268,1.28295,1.28266,1.28291
2024-08-14 20:15:00,1.28288,1.28296,1.28282,1.28291
2024-08-14 20:30:00,1.28289,1.28304,1.28266,1.2827
2024-08-14 20:45:00,1.2827,1.28287,1.28248,1.28272
2024-08-14 21:00:00,1.28274,1.28274,1.28259,1.28264
